date,date,text
2020/4/25 19:12,1587809541324,👍
2020/4/25 19:12,1587809541521,👍
2020/4/25 19:12,1587809541621,👍
2020/4/25 19:12,1587809543565,よろしくお願いします！！
2020/4/25 19:12,1587809578478,R!!!
2020/4/25 19:12,1587809579090,👍
2020/4/25 19:12,1587809579428,👍
2020/4/25 19:13,1587809579622,👍
2020/4/25 19:13,1587809579778,👍
2020/4/25 19:13,1587809580072,👍
2020/4/25 19:13,1587809580272,👍
2020/4/25 19:13,1587809580422,👍
2020/4/25 19:13,1587809580585,👍
2020/4/25 19:13,1587809580732,👍
2020/4/25 19:13,1587809580922,👍
2020/4/25 19:13,1587809581027,👍
2020/4/25 19:13,1587809581422,👍
2020/4/25 19:13,1587809581835,👍
2020/4/25 19:13,1587809582240,👍
2020/4/25 19:13,1587809582422,👍
2020/4/25 19:13,1587809582523,👍
2020/4/25 19:13,1587809582672,👍
2020/4/25 19:13,1587809586037,よろしくお願いします！
2020/4/25 19:13,1587809587776,Rいいですよね
2020/4/25 19:13,1587809626141,よろしくお願いします！！
2020/4/25 19:13,1587809633090,結構プロゲートやってる人多いですね
2020/4/25 19:13,1587809635176,👍
2020/4/25 19:13,1587809635276,👍
2020/4/25 19:13,1587809635633,👍
2020/4/25 19:13,1587809635825,👍
2020/4/25 19:13,1587809639107,基礎いいよね
2020/4/25 19:14,1587809691429,先生なんですね！
2020/4/25 19:14,1587809694038,よろしくお願いします！！
2020/4/25 19:15,1587809708854,先週から！
2020/4/25 19:15,1587809711898,nyuubu!
2020/4/25 19:15,1587809718187,ありがとーー！！
2020/4/25 19:15,1587809749890,おねがいします！
2020/4/25 19:15,1587809750606,ありがとうございます！！
2020/4/25 19:16,1587809763575,😆
2020/4/25 19:16,1587809763724,😆
2020/4/25 19:16,1587809763936,😆
2020/4/25 19:16,1587809769090,新入生一人の参加許可お願いします
2020/4/25 19:16,1587809785269,よろしくお願いします！！
2020/4/25 19:17,1587809822378,一年生だ！
2020/4/25 19:17,1587809829542,よろしくおねがいします！
2020/4/25 19:17,1587809858470,よろしくおねがいします！
2020/4/25 19:18,1587809887662,JT!?
2020/4/25 19:18,1587809900230,すごいです
2020/4/25 19:18,1587809913560,よろしくおねがいします！！
2020/4/25 19:18,1587809914572,経歴すごい人おおい！
2020/4/25 19:18,1587809938647,オミクス解析！
2020/4/25 19:19,1587809941839,オミックス習いたい
2020/4/25 19:19,1587809944621,よろしくお願いいたします！
2020/4/25 19:19,1587809964404,新入生多くてうれしいですね
2020/4/25 19:19,1587809969718,しんにゅうせい
2020/4/25 19:19,1587809976193,わーい！
2020/4/25 19:20,1587810002664,よろしくお願いします！
2020/4/25 19:20,1587810009240,👍
2020/4/25 19:20,1587810009475,👍
2020/4/25 19:20,1587810009624,👍
2020/4/25 19:20,1587810009925,👍
2020/4/25 19:20,1587810010075,👍
2020/4/25 19:20,1587810010225,👍
2020/4/25 19:20,1587810010390,👍
2020/4/25 19:20,1587810010575,👍
2020/4/25 19:20,1587810010726,👍
2020/4/25 19:20,1587810043332,がんばりましょう
2020/4/25 19:20,1587810044279,よろしくおねがいします！！
2020/4/25 19:21,1587810088814,ありがとうございます！
2020/4/25 19:21,1587810103408,ポムポムプリン 〜
2020/4/25 19:21,1587810110190,ぷりん！
2020/4/25 19:21,1587810114438,すばらしいです！
2020/4/25 19:21,1587810115101,よろしく！
2020/4/25 19:21,1587810115425,💗
2020/4/25 19:21,1587810115575,💗
2020/4/25 19:21,1587810115726,💗
2020/4/25 19:21,1587810115878,💗
2020/4/25 19:22,1587810123856,よろしくお願いします！
2020/4/25 19:22,1587810172126,たくさんやるんですね
2020/4/25 19:22,1587810177726,良いですね！
2020/4/25 19:23,1587810180925,👍
2020/4/25 19:23,1587810181125,👍
2020/4/25 19:23,1587810182526,😆
2020/4/25 19:23,1587810184087,よろしくおねがいします！
2020/4/25 19:23,1587810183882,👍
2020/4/25 19:23,1587810184095,👍
2020/4/25 19:23,1587810213702,自然言語処理！
2020/4/25 19:23,1587810226646,すごい！！
2020/4/25 19:23,1587810226324,なんと！
2020/4/25 19:23,1587810229644,すっごーい
2020/4/25 19:23,1587810232115,まじか
2020/4/25 19:23,1587810235598,すごっ
2020/4/25 19:23,1587810236489,便利です！！
2020/4/25 19:23,1587810237301,お世話になっております
2020/4/25 19:24,1587810251139,transofomer教えてください！
2020/4/25 19:24,1587810264698,otareさんよろしくお願いします！
2020/4/25 19:25,1587810334135,よろしくおねがいします！
2020/4/25 19:26,1587810362655,自己紹介ありがとうございます！
2020/4/25 19:26,1587810379620,現役のお医者さんとは……
2020/4/25 19:26,1587810383935,チャットです！
2020/4/25 19:26,1587810386680,😆
2020/4/25 19:26,1587810386828,😆
2020/4/25 19:26,1587810387584,😆
2020/4/25 19:26,1587810388035,😆
2020/4/25 19:26,1587810388427,😆
2020/4/25 19:26,1587810389787,😆
2020/4/25 19:26,1587810393129,👍
2020/4/25 19:26,1587810393837,💗
2020/4/25 19:26,1587810394941,👍
2020/4/25 19:26,1587810396727,😭
2020/4/25 19:26,1587810397629,😆
2020/4/25 19:26,1587810398844,👍
2020/4/25 19:26,1587810401777,👍
2020/4/25 19:26,1587810403490,👍
2020/4/25 19:26,1587810417900,タモさん！！
2020/4/25 19:27,1587810426711,ありがとうございます！
2020/4/25 19:27,1587810449902,博士課程の方！
2020/4/25 19:27,1587810455455,よろしくお願いいたします！
2020/4/25 19:29,1587810541559,（すみません。戻りましたので承認お願いいたします（山本））
2020/4/25 19:30,1587810617487,よろしくおねがいします！
2020/4/25 19:31,1587810667522,つよいひとがおおい。。。
2020/4/25 19:31,1587810702943,よろしくおねがいします！
2020/4/25 19:32,1587810724952,脳波！
2020/4/25 19:32,1587810750781,だいじょうぶかな？
2020/4/25 19:32,1587810757599,ありがとうございました！！！！
2020/4/25 19:32,1587810767903,阪大の人は研究室配属してる人多いですね～
2020/4/25 19:32,1587810778122,一回生もいるんですね……
2020/4/25 19:33,1587810789279,そうですね
2020/4/25 19:33,1587810824345,ありがとうございました！
2020/4/25 19:33,1587810832958,👍
2020/4/25 19:33,1587810833246,👍
2020/4/25 19:33,1587810833682,😆
2020/4/25 19:33,1587810835248,👍
2020/4/25 19:33,1587810835745,😆
2020/4/25 19:33,1587810838531,💗
2020/4/25 19:33,1587810839481,👍
2020/4/25 19:34,1587810843532,😆
2020/4/25 19:34,1587810853340,😆
2020/4/25 19:34,1587810856934,😆
2020/4/25 19:34,1587810858997,💗
2020/4/25 19:34,1587810859144,💗
2020/4/25 19:34,1587810859276,自転車かっこいい
2020/4/25 19:34,1587810860231,👍
2020/4/25 19:34,1587810860639,😆
2020/4/25 19:34,1587810861293,😭
2020/4/25 19:34,1587810862119,よろしくおねがいします！
2020/4/25 19:34,1587810862337,よろしくお願いします！
2020/4/25 19:34,1587810866796,よろしくおねがいします！！
2020/4/25 19:34,1587810878355,自転車は問題ないんじゃない？
2020/4/25 19:34,1587810886519,問題ない！
2020/4/25 19:35,1587810902974,人ごみに行かなければ問題なしですね
2020/4/25 19:35,1587810928999,笑
2020/4/25 19:35,1587810950530,みなさんおつよい
2020/4/25 19:36,1587810976246,Python学ぶ良いきっかけですね！
2020/4/25 19:36,1587810991697,すみません、終了予定時刻はいつからでしょうか？
2020/4/25 19:36,1587811013936,21時では？
2020/4/25 19:36,1587811018818,21時かな？
2020/4/25 19:37,1587811030106,ありがとうございます
2020/4/25 19:37,1587811066984,👍
2020/4/25 19:37,1587811067086,👍
2020/4/25 19:37,1587811067284,👍
2020/4/25 19:37,1587811067385,👍
2020/4/25 19:37,1587811067485,👍
2020/4/25 19:37,1587811067650,👍
2020/4/25 19:37,1587811067842,👍
2020/4/25 19:37,1587811067992,👍
2020/4/25 19:37,1587811069736,👍
2020/4/25 19:37,1587811068284,👍
2020/4/25 19:37,1587811068391,👍
2020/4/25 19:37,1587811068701,👍
2020/4/25 19:37,1587811068795,👍
2020/4/25 19:37,1587811068864,👍
2020/4/25 19:37,1587811069017,👍
2020/4/25 19:37,1587811068984,👍
2020/4/25 19:37,1587811069127,👍
2020/4/25 19:37,1587811069189,👍
2020/4/25 19:37,1587811069287,👍
2020/4/25 19:37,1587811069335,👍
2020/4/25 19:37,1587811069584,👍
2020/4/25 19:37,1587811069735,👍
2020/4/25 19:37,1587811069886,👍
2020/4/25 19:37,1587811070035,👍
2020/4/25 19:37,1587811070184,👍
2020/4/25 19:37,1587811071327,👍
2020/4/25 19:37,1587811072665,👍
2020/4/25 19:37,1587811073127,👍
2020/4/25 19:37,1587811073326,👍
2020/4/25 19:37,1587811073493,👍
2020/4/25 19:37,1587811073643,👍
2020/4/25 19:37,1587811073845,👍
2020/4/25 19:37,1587811074295,👍
2020/4/25 19:37,1587811074445,👍
2020/4/25 19:37,1587811074677,👍
2020/4/25 19:37,1587811074811,👍
2020/4/25 19:37,1587811075060,👍
2020/4/25 19:37,1587811073705,👍
2020/4/25 19:37,1587811079331,おk
2020/4/25 19:38,1587811082268,👍
2020/4/25 19:38,1587811089239,さっそくですね
2020/4/25 19:38,1587811137087,ぴこぴこっ
2020/4/25 19:39,1587811144953,笑
2020/4/25 19:39,1587811187468,👍
2020/4/25 19:39,1587811186784,👍
2020/4/25 19:39,1587811187785,👍
2020/4/25 19:39,1587811189292,👍
2020/4/25 19:39,1587811195501,👍
2020/4/25 19:39,1587811195974,👍
2020/4/25 19:39,1587811197199,👍
